scenario_id,domain,violation_family,method,expected_violation,detected,risk,expected_behavior
education_001_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,61.2,coarsen cross-jurisdiction response
education_001_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,61.2,coarsen cross-jurisdiction response
education_001_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,61.2,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,False,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,62.4,coarsen cross-jurisdiction response
education_002_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,62.4,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,63.6,coarsen cross-jurisdiction response
education_003_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,63.6,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,64.8,coarsen cross-jurisdiction response
education_004_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,64.8,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,False,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,60.0,coarsen cross-jurisdiction response
education_005_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,60.0,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,False,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,61.2,coarsen cross-jurisdiction response
education_006_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,61.2,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,62.4,coarsen cross-jurisdiction response
education_007_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,62.4,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,schema_validation,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,role_matrix,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,object_policy_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,field_policy_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,audit_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,aggregation_only_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,basic_policy_aware_full,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,purpose_field_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,consent_scope_contract_tests,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,jurisdiction_redaction_tests,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,pairwise_dependency_suite,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,risk_heuristic_privacy_linter,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,keyword_sensitive_privacy_linter,True,False,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_policy_full,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_consent,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_threshold,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_enhanced_audit,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_purpose_field,True,True,63.6,coarsen cross-jurisdiction response
education_008_3_jurisdiction_violation,education,jurisdiction_conditioned_field,dependent_without_jurisdiction_field,True,False,63.6,coarsen cross-jurisdiction response
education_000_3_consent_violation,education,consent_gated_field,schema_validation,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,role_matrix,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,field_policy_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,audit_contract_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,aggregation_only_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,basic_policy_aware_full,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,purpose_field_contract_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,consent_scope_contract_tests,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,jurisdiction_redaction_tests,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,pairwise_dependency_suite,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,risk_heuristic_privacy_linter,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,keyword_sensitive_privacy_linter,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_policy_full,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_without_consent,True,False,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_without_threshold,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_without_enhanced_audit,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_without_purpose_field,True,True,65.6,suppress consent-gated field
education_000_3_consent_violation,education,consent_gated_field,dependent_without_jurisdiction_field,True,True,65.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,schema_validation,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,role_matrix,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,field_policy_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,audit_contract_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,aggregation_only_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,basic_policy_aware_full,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,purpose_field_contract_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,consent_scope_contract_tests,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,jurisdiction_redaction_tests,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,pairwise_dependency_suite,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,risk_heuristic_privacy_linter,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,keyword_sensitive_privacy_linter,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_policy_full,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_without_consent,True,False,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_without_threshold,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_without_enhanced_audit,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_without_purpose_field,True,True,67.6,suppress consent-gated field
education_001_3_consent_violation,education,consent_gated_field,dependent_without_jurisdiction_field,True,True,67.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,schema_validation,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,role_matrix,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,field_policy_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,audit_contract_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,aggregation_only_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,basic_policy_aware_full,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,purpose_field_contract_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,consent_scope_contract_tests,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,jurisdiction_redaction_tests,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,pairwise_dependency_suite,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,risk_heuristic_privacy_linter,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,keyword_sensitive_privacy_linter,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_policy_full,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_without_consent,True,False,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_without_threshold,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_without_enhanced_audit,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_without_purpose_field,True,True,69.6,suppress consent-gated field
education_002_3_consent_violation,education,consent_gated_field,dependent_without_jurisdiction_field,True,True,69.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,schema_validation,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,role_matrix,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,field_policy_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,audit_contract_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,aggregation_only_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,basic_policy_aware_full,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,purpose_field_contract_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,consent_scope_contract_tests,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,jurisdiction_redaction_tests,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,pairwise_dependency_suite,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,risk_heuristic_privacy_linter,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,keyword_sensitive_privacy_linter,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_policy_full,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_without_consent,True,False,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_without_threshold,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_without_enhanced_audit,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_without_purpose_field,True,True,71.6,suppress consent-gated field
education_003_3_consent_violation,education,consent_gated_field,dependent_without_jurisdiction_field,True,True,71.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,schema_validation,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,role_matrix,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,field_policy_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,audit_contract_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,aggregation_only_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,basic_policy_aware_full,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,purpose_field_contract_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,consent_scope_contract_tests,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,jurisdiction_redaction_tests,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,pairwise_dependency_suite,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,risk_heuristic_privacy_linter,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,keyword_sensitive_privacy_linter,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_policy_full,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_without_consent,True,False,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_without_threshold,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_without_enhanced_audit,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_without_purpose_field,True,True,65.6,suppress consent-gated field
education_004_3_consent_violation,education,consent_gated_field,dependent_without_jurisdiction_field,True,True,65.6,suppress consent-gated field
education_005_3_consent_violation,education,consent_gated_field,schema_validation,True,False,67.6,suppress consent-gated field
education_005_3_consent_violation,education,consent_gated_field,role_matrix,True,False,67.6,suppress consent-gated field
education_005_3_consent_violation,education,consent_gated_field,object_policy_tests,True,False,67.6,suppress consent-gated field
